id,SIAE,SSAN,PPQ,TEFO,PHIMIN,ZMIN,ZMAX
949,3.16796875,3.326171875,0.504296875,0.01869140625,19.140625,-113.28125,292.96875
950,3.16796875,3.326171875,0.504296875,0.03619140625,27.734375,-113.28125,292.96875
951,3.16796875,3.326171875,0.504296875,0.03619140625,19.140625,-269.53125,292.96875
952,3.16796875,3.326171875,0.504296875,0.03619140625,19.140625,-113.28125,917.96875
953,3.49609375,3.080078125,0.301953125,0.01869140625,27.734375,-269.53125,917.96875
954,3.91796875,3.201171875,0.6792968749999999,0.02744140625,14.140625,-363.28125,542.96875
955,2.74609375,3.201171875,0.6792968749999999,0.02744140625,14.140625,-363.28125,542.96875
956,3.91796875,3.205078125,0.6792968749999999,0.02744140625,14.140625,-363.28125,542.96875
957,3.91796875,3.201171875,0.476953125,0.02744140625,14.140625,-363.28125,542.96875
958,3.91796875,3.201171875,0.6792968749999999,0.02744140625,14.140625,-363.28125,542.96875
959,3.91796875,3.201171875,0.6792968749999999,0.02744140625,22.734375,-363.28125,542.96875
960,3.91796875,3.201171875,0.6792968749999999,0.02744140625,14.140625,-519.53125,542.96875
961,3.91796875,3.201171875,0.6792968749999999,0.02744140625,14.140625,-363.28125,167.96875
962,2.74609375,3.205078125,0.476953125,0.02744140625,22.734375,-519.53125,167.96875
963,2.41796875,3.451171875,0.329296875,0.04494140625,24.140625,-863.28125,42.96875
964,1.24609375,3.451171875,0.329296875,0.04494140625,24.140625,-863.28125,42.96875
965,2.41796875,3.455078125,0.329296875,0.04494140625,24.140625,-863.28125,42.96875
966,2.41796875,3.451171875,0.826953125,0.04494140625,24.140625,-863.28125,42.96875
967,2.41796875,3.451171875,0.329296875,0.04494140625,24.140625,-863.28125,42.96875
968,2.41796875,3.451171875,0.329296875,0.04494140625,12.734375,-863.28125,42.96875
969,2.41796875,3.451171875,0.329296875,0.04494140625,24.140625,-19.53125,42.96875
970,2.41796875,3.451171875,0.329296875,0.04494140625,24.140625,-863.28125,667.96875
971,1.24609375,3.455078125,0.826953125,0.04494140625,12.734375,-19.53125,667.96875
972,2.04296875,3.138671875,0.591796875,0.04931640625,21.640625,-738.28125,667.96875
973,3.12109375,3.138671875,0.591796875,0.04931640625,21.640625,-738.28125,667.96875
974,2.04296875,3.142578125,0.591796875,0.04931640625,21.640625,-738.28125,667.96875
975,2.04296875,3.138671875,0.38945312499999996,0.04931640625,21.640625,-738.28125,667.96875
976,2.04296875,3.138671875,0.591796875,0.03181640625,21.640625,-738.28125,667.96875
977,2.04296875,3.138671875,0.591796875,0.04931640625,10.234375,-738.28125,667.96875
978,2.04296875,3.138671875,0.591796875,0.04931640625,21.640625,-644.53125,667.96875
979,2.04296875,3.138671875,0.591796875,0.04931640625,21.640625,-738.28125,792.96875
980,3.12109375,3.142578125,0.38945312499999996,0.03181640625,10.234375,-644.53125,792.96875
981,3.54296875,3.388671875,0.941796875,0.03181640625,11.640625,-238.28125,167.96875
982,1.62109375,3.388671875,0.941796875,0.03181640625,11.640625,-238.28125,167.96875
983,3.54296875,3.392578125,0.941796875,0.03181640625,11.640625,-238.28125,167.96875
984,3.54296875,3.388671875,0.739453125,0.03181640625,11.640625,-238.28125,167.96875
985,3.54296875,3.388671875,0.941796875,0.04931640625,11.640625,-238.28125,167.96875
986,3.54296875,3.388671875,0.941796875,0.03181640625,20.234375,-238.28125,167.96875
987,3.54296875,3.388671875,0.941796875,0.03181640625,11.640625,-144.53125,167.96875
988,3.54296875,3.388671875,0.941796875,0.03181640625,11.640625,-238.28125,292.96875
989,1.62109375,3.392578125,0.739453125,0.04931640625,20.234375,-144.53125,292.96875
990,2.79296875,3.013671875,0.41679687499999996,0.040566406250000006,16.640625,-488.28125,917.96875
991,2.37109375,3.013671875,0.41679687499999996,0.040566406250000006,16.640625,-488.28125,917.96875
992,2.79296875,3.267578125,0.41679687499999996,0.040566406250000006,16.640625,-488.28125,917.96875
993,2.79296875,3.013671875,0.914453125,0.040566406250000006,16.640625,-488.28125,917.96875
994,2.79296875,3.013671875,0.41679687499999996,0.040566406250000006,16.640625,-488.28125,917.96875
995,2.79296875,3.013671875,0.41679687499999996,0.040566406250000006,25.234375,-488.28125,917.96875
996,2.79296875,3.013671875,0.41679687499999996,0.040566406250000006,16.640625,-894.53125,917.96875
997,2.79296875,3.013671875,0.41679687499999996,0.040566406250000006,16.640625,-488.28125,542.96875
998,2.37109375,3.267578125,0.914453125,0.040566406250000006,25.234375,-894.53125,542.96875
999,1.29296875,3.263671875,0.7667968749999999,0.02306640625,26.640625,-988.28125,417.96875
1000,3.87109375,3.263671875,0.7667968749999999,0.02306640625,26.640625,-988.28125,417.96875
1001,1.29296875,3.017578125,0.7667968749999999,0.02306640625,26.640625,-988.28125,417.96875
1002,1.29296875,3.263671875,0.564453125,0.02306640625,26.640625,-988.28125,417.96875
1003,1.29296875,3.263671875,0.7667968749999999,0.02306640625,26.640625,-988.28125,417.96875
1004,1.29296875,3.263671875,0.7667968749999999,0.02306640625,15.234375,-988.28125,417.96875
1005,1.29296875,3.263671875,0.7667968749999999,0.02306640625,26.640625,-394.53125,417.96875
1006,1.29296875,3.263671875,0.7667968749999999,0.02306640625,26.640625,-988.28125,42.96875
1007,3.87109375,3.017578125,0.564453125,0.02306640625,15.234375,-394.53125,42.96875
1008,1.19921875,3.029296875,0.482421875,0.041660156250000004,13.515625,-207.03125,199.21875
1009,2.46484375,3.029296875,0.482421875,0.041660156250000004,13.515625,-207.03125,199.21875
1010,1.19921875,3.064453125,0.482421875,0.041660156250000004,13.515625,-207.03125,199.21875
1011,1.19921875,3.029296875,0.892578125,0.041660156250000004,13.515625,-207.03125,199.21875
1012,1.19921875,3.029296875,0.482421875,0.02197265625,13.515625,-207.03125,199.21875
1013,1.19921875,3.029296875,0.482421875,0.041660156250000004,12.109375,-207.03125,199.21875
1014,1.19921875,3.029296875,0.482421875,0.041660156250000004,13.515625,-613.28125,199.21875
1015,1.19921875,3.029296875,0.482421875,0.041660156250000004,13.515625,-207.03125,199.21875
1016,2.46484375,3.064453125,0.892578125,0.02197265625,12.109375,-613.28125,199.21875
1017,2.69921875,3.279296875,0.832421875,0.024160156250000002,23.515625,-707.03125,699.21875
1018,3.96484375,3.279296875,0.832421875,0.024160156250000002,23.515625,-707.03125,699.21875
1019,2.69921875,3.314453125,0.832421875,0.024160156250000002,23.515625,-707.03125,699.21875
1020,2.69921875,3.279296875,0.5425781249999999,0.024160156250000002,23.515625,-707.03125,699.21875
1021,2.69921875,3.279296875,0.832421875,0.03947265625,23.515625,-707.03125,699.21875
1022,2.69921875,3.279296875,0.832421875,0.024160156250000002,22.109375,-707.03125,699.21875
1023,2.69921875,3.279296875,0.832421875,0.024160156250000002,23.515625,-113.28125,699.21875
1024,2.69921875,3.279296875,0.832421875,0.024160156250000002,23.515625,-707.03125,699.21875
1025,3.96484375,3.314453125,0.5425781249999999,0.03947265625,22.109375,-113.28125,699.21875
1026,3.44921875,3.154296875,0.307421875,0.03291015625,28.515625,-957.03125,449.21875
1027,3.21484375,3.154296875,0.307421875,0.03291015625,28.515625,-957.03125,449.21875
1028,3.44921875,3.439453125,0.307421875,0.03291015625,28.515625,-957.03125,449.21875
1029,3.44921875,3.154296875,0.367578125,0.03291015625,28.515625,-957.03125,449.21875
1030,3.44921875,3.154296875,0.307421875,0.04822265625,28.515625,-957.03125,449.21875
1031,3.44921875,3.154296875,0.307421875,0.03291015625,27.109375,-957.03125,449.21875
1032,3.44921875,3.154296875,0.307421875,0.03291015625,28.515625,-863.28125,449.21875
1033,3.44921875,3.154296875,0.307421875,0.03291015625,28.515625,-957.03125,449.21875
1034,3.21484375,3.439453125,0.367578125,0.04822265625,27.109375,-863.28125,449.21875
1035,1.94921875,3.404296875,0.657421875,0.01541015625,18.515625,-457.03125,949.21875
1036,1.71484375,3.404296875,0.657421875,0.01541015625,18.515625,-457.03125,949.21875
1037,1.94921875,3.189453125,0.657421875,0.01541015625,18.515625,-457.03125,949.21875
1038,1.94921875,3.404296875,0.717578125,0.01541015625,18.515625,-457.03125,949.21875
1039,1.94921875,3.404296875,0.657421875,0.03072265625,18.515625,-457.03125,949.21875
1040,1.94921875,3.404296875,0.657421875,0.01541015625,17.109375,-457.03125,949.21875
1041,1.94921875,3.404296875,0.657421875,0.01541015625,18.515625,-363.28125,949.21875
1042,1.94921875,3.404296875,0.657421875,0.01541015625,18.515625,-457.03125,949.21875
1043,1.71484375,3.189453125,0.717578125,0.03072265625,17.109375,-363.28125,949.21875
1044,2.32421875,3.216796875,0.919921875,0.019785156249999998,16.015625,-82.03125,324.21875
1045,2.83984375,3.216796875,0.919921875,0.019785156249999998,16.015625,-82.03125,324.21875
1046,2.32421875,3.376953125,0.919921875,0.019785156249999998,16.015625,-82.03125,324.21875
1047,2.32421875,3.216796875,0.455078125,0.019785156249999998,16.015625,-82.03125,324.21875
1048,2.32421875,3.216796875,0.919921875,0.043847656250000006,16.015625,-82.03125,324.21875
1049,2.32421875,3.216796875,0.919921875,0.019785156249999998,19.609375,-82.03125,324.21875
1050,2.32421875,3.216796875,0.919921875,0.019785156249999998,16.015625,-988.28125,324.21875
1051,2.32421875,3.216796875,0.919921875,0.019785156249999998,16.015625,-82.03125,574.21875
1052,2.83984375,3.376953125,0.455078125,0.043847656250000006,19.609375,-988.28125,574.21875
1053,3.82421875,3.466796875,0.5699218749999999,0.03728515625000001,26.015625,-582.03125,824.21875
1054,1.33984375,3.466796875,0.5699218749999999,0.03728515625000001,26.015625,-582.03125,824.21875
1055,3.82421875,3.126953125,0.5699218749999999,0.03728515625000001,26.015625,-582.03125,824.21875
1056,3.82421875,3.466796875,0.805078125,0.03728515625000001,26.015625,-582.03125,824.21875
1057,3.82421875,3.466796875,0.5699218749999999,0.02634765625,26.015625,-582.03125,824.21875
1058,3.82421875,3.466796875,0.5699218749999999,0.03728515625000001,29.609375,-582.03125,824.21875
1059,3.82421875,3.466796875,0.5699218749999999,0.03728515625000001,26.015625,-488.28125,824.21875
1060,3.82421875,3.466796875,0.5699218749999999,0.03728515625000001,26.015625,-582.03125,74.21875
1061,1.33984375,3.126953125,0.805078125,0.02634765625,29.609375,-488.28125,74.21875
1062,3.07421875,3.091796875,0.744921875,0.02853515625,21.015625,-832.03125,74.21875
1063,2.08984375,3.091796875,0.744921875,0.02853515625,21.015625,-832.03125,74.21875
1064,3.07421875,3.001953125,0.744921875,0.02853515625,21.015625,-832.03125,74.21875
1065,3.07421875,3.091796875,0.630078125,0.02853515625,21.015625,-832.03125,74.21875
1066,3.07421875,3.091796875,0.744921875,0.01759765625,21.015625,-832.03125,74.21875
1067,3.07421875,3.091796875,0.744921875,0.02853515625,24.609375,-832.03125,74.21875
1068,3.07421875,3.091796875,0.744921875,0.02853515625,21.015625,-738.28125,74.21875
1069,3.07421875,3.091796875,0.744921875,0.02853515625,21.015625,-832.03125,824.21875
1070,2.08984375,3.001953125,0.630078125,0.01759765625,24.609375,-738.28125,824.21875
1071,1.57421875,3.341796875,0.394921875,0.04603515625,11.015625,-332.03125,574.21875
1072,3.58984375,3.341796875,0.394921875,0.04603515625,11.015625,-332.03125,574.21875
1073,1.57421875,3.251953125,0.394921875,0.04603515625,11.015625,-332.03125,574.21875
1074,1.57421875,3.341796875,0.280078125,0.04603515625,11.015625,-332.03125,574.21875
1075,1.57421875,3.341796875,0.394921875,0.03509765625,11.015625,-332.03125,574.21875
1076,1.57421875,3.341796875,0.394921875,0.04603515625,14.609375,-332.03125,574.21875
1077,1.57421875,3.341796875,0.394921875,0.04603515625,11.015625,-238.28125,574.21875
1078,1.57421875,3.341796875,0.394921875,0.04603515625,11.015625,-332.03125,324.21875
1079,3.58984375,3.251953125,0.280078125,0.03509765625,14.609375,-238.28125,324.21875
1080,1.38671875,3.185546875,0.701171875,0.03947265625,24.765625,-394.53125,261.71875
1081,2.65234375,3.185546875,0.701171875,0.03947265625,24.765625,-394.53125,261.71875
1082,1.38671875,3.408203125,0.701171875,0.03947265625,24.765625,-394.53125,261.71875
1083,1.38671875,3.185546875,0.761328125,0.03947265625,24.765625,-394.53125,261.71875
1084,1.38671875,3.185546875,0.701171875,0.03291015625,24.765625,-394.53125,261.71875
1085,1.38671875,3.185546875,0.701171875,0.03947265625,10.859375,-394.53125,261.71875
1086,1.38671875,3.185546875,0.701171875,0.03947265625,24.765625,-425.78125,261.71875
1087,1.38671875,3.185546875,0.701171875,0.03947265625,24.765625,-394.53125,761.71875
1088,2.65234375,3.408203125,0.761328125,0.03291015625,10.859375,-425.78125,761.71875
1089,2.88671875,3.435546875,0.351171875,0.02197265625,14.765625,-894.53125,761.71875
1090,1.15234375,3.435546875,0.351171875,0.02197265625,14.765625,-894.53125,761.71875
1091,2.88671875,3.158203125,0.351171875,0.02197265625,14.765625,-894.53125,761.71875
1092,2.88671875,3.435546875,0.411328125,0.02197265625,14.765625,-894.53125,761.71875
1093,2.88671875,3.435546875,0.351171875,0.01541015625,14.765625,-894.53125,761.71875
1094,2.88671875,3.435546875,0.351171875,0.02197265625,20.859375,-894.53125,761.71875
1095,2.88671875,3.435546875,0.351171875,0.02197265625,14.765625,-925.78125,761.71875
1096,2.88671875,3.435546875,0.351171875,0.02197265625,14.765625,-894.53125,261.71875
1097,1.15234375,3.158203125,0.411328125,0.01541015625,20.859375,-925.78125,261.71875
1098,3.63671875,3.060546875,0.8761718749999999,0.04822265625,19.765625,-644.53125,11.71875
1099,1.90234375,3.060546875,0.8761718749999999,0.04822265625,19.765625,-644.53125,11.71875
1100,3.63671875,3.033203125,0.8761718749999999,0.04822265625,19.765625,-644.53125,11.71875
1101,3.63671875,3.060546875,0.586328125,0.04822265625,19.765625,-644.53125,11.71875
1102,3.63671875,3.060546875,0.8761718749999999,0.024160156250000002,19.765625,-644.53125,11.71875
1103,3.63671875,3.060546875,0.8761718749999999,0.04822265625,25.859375,-644.53125,11.71875
1104,3.63671875,3.060546875,0.8761718749999999,0.04822265625,19.765625,-175.78125,11.71875
1105,3.63671875,3.060546875,0.8761718749999999,0.04822265625,19.765625,-644.53125,511.71875
1106,1.90234375,3.033203125,0.586328125,0.024160156250000002,25.859375,-175.78125,511.71875
1107,2.13671875,3.310546875,0.526171875,0.03072265625,29.765625,-144.53125,511.71875
1108,3.40234375,3.310546875,0.526171875,0.03072265625,29.765625,-144.53125,511.71875
1109,2.13671875,3.283203125,0.526171875,0.03072265625,29.765625,-144.53125,511.71875
1110,2.13671875,3.310546875,0.936328125,0.03072265625,29.765625,-144.53125,511.71875
1111,2.13671875,3.310546875,0.526171875,0.041660156250000004,29.765625,-144.53125,511.71875
1112,2.13671875,3.310546875,0.526171875,0.03072265625,15.859375,-144.53125,511.71875
1113,2.13671875,3.310546875,0.526171875,0.03072265625,29.765625,-675.78125,511.71875
1114,2.13671875,3.310546875,0.526171875,0.03072265625,29.765625,-144.53125,11.71875
1115,3.40234375,3.283203125,0.936328125,0.041660156250000004,15.859375,-675.78125,11.71875
1116,1.76171875,3.123046875,0.263671875,0.02634765625,27.265625,-269.53125,136.71875
1117,2.27734375,3.123046875,0.263671875,0.02634765625,27.265625,-269.53125,136.71875
1118,1.76171875,3.095703125,0.263671875,0.02634765625,27.265625,-269.53125,136.71875
1119,1.76171875,3.123046875,0.323828125,0.02634765625,27.265625,-269.53125,136.71875
1120,1.76171875,3.123046875,0.263671875,0.02853515625,27.265625,-269.53125,136.71875
1121,1.76171875,3.123046875,0.263671875,0.02634765625,18.359375,-269.53125,136.71875
1122,1.76171875,3.123046875,0.263671875,0.02634765625,27.265625,-50.78125,136.71875
1123,1.76171875,3.123046875,0.263671875,0.02634765625,27.265625,-269.53125,386.71875
1124,2.27734375,3.095703125,0.323828125,0.02853515625,18.359375,-50.78125,386.71875
1125,3.26171875,3.373046875,0.613671875,0.043847656250000006,17.265625,-769.53125,636.71875
1126,3.77734375,3.373046875,0.613671875,0.043847656250000006,17.265625,-769.53125,636.71875
1127,3.26171875,3.345703125,0.613671875,0.043847656250000006,17.265625,-769.53125,636.71875
1128,3.26171875,3.373046875,0.673828125,0.043847656250000006,17.265625,-769.53125,636.71875
1129,3.26171875,3.373046875,0.613671875,0.04603515625,17.265625,-769.53125,636.71875
1130,3.26171875,3.373046875,0.613671875,0.043847656250000006,28.359375,-769.53125,636.71875
1131,3.26171875,3.373046875,0.613671875,0.043847656250000006,17.265625,-550.78125,636.71875
1132,3.26171875,3.373046875,0.613671875,0.043847656250000006,17.265625,-769.53125,886.71875
1133,3.77734375,3.345703125,0.673828125,0.04603515625,28.359375,-550.78125,886.71875
1134,2.51171875,3.248046875,0.438671875,0.01759765625,12.265625,-519.53125,386.71875
1135,3.02734375,3.248046875,0.438671875,0.01759765625,12.265625,-519.53125,386.71875
1136,2.51171875,3.470703125,0.438671875,0.01759765625,12.265625,-519.53125,386.71875
1137,2.51171875,3.248046875,0.8488281249999999,0.01759765625,12.265625,-519.53125,386.71875
1138,2.51171875,3.248046875,0.438671875,0.03728515625000001,12.265625,-519.53125,386.71875
1139,2.51171875,3.248046875,0.438671875,0.01759765625,23.359375,-519.53125,386.71875
1140,2.51171875,3.248046875,0.438671875,0.01759765625,12.265625,-300.78125,386.71875
1141,2.51171875,3.248046875,0.438671875,0.01759765625,12.265625,-519.53125,136.71875
1142,3.02734375,3.470703125,0.8488281249999999,0.03728515625000001,23.359375,-300.78125,136.71875
1143,1.01171875,3.498046875,0.7886718749999999,0.03509765625,22.265625,-19.53125,886.71875
1144,1.52734375,3.498046875,0.7886718749999999,0.03509765625,22.265625,-19.53125,886.71875
1145,1.01171875,3.220703125,0.7886718749999999,0.03509765625,22.265625,-19.53125,886.71875
1146,1.01171875,3.498046875,0.49882812499999996,0.03509765625,22.265625,-19.53125,886.71875
1147,1.01171875,3.498046875,0.7886718749999999,0.019785156249999998,22.265625,-19.53125,886.71875
1148,1.01171875,3.498046875,0.7886718749999999,0.03509765625,13.359375,-19.53125,886.71875
1149,1.01171875,3.498046875,0.7886718749999999,0.03509765625,22.265625,-800.78125,886.71875
1150,1.01171875,3.498046875,0.7886718749999999,0.03509765625,22.265625,-19.53125,636.71875
1151,1.52734375,3.220703125,0.49882812499999996,0.019785156249999998,13.359375,-800.78125,636.71875
